N_unmapped	22426572	22426572	22426572
N_multimapping	0	0	0
N_noFeature	191905	4623756	226226
N_ambiguous	242240	5749	128721
FBgn0031081	1	0	1
FBgn0052826	0	0	0
FBgn0031085	0	0	0
FBgn0062565	1	0	1
FBgn0031088	0	0	0
FBgn0041626	1	0	1
FBgn0040784	1	0	1
FBgn0031086	0	0	0
FBgn0031082	0	0	0
FBgn0031080	1	0	1
FBgn0052821	0	0	0
FBgn0053217	267	0	267
FBgn0052350	79	6	130
FBgn0024733	12688	21	12668
FBgn0040372	639	5	634
FBgn0000316	1437	9	1505
FBgn0024989	0	0	0
FBgn0040371	0	0	0
FBgn0029521	0	0	0
FBgn0004034	15	1	14
FBgn0000022	29	0	29
FBgn0004170	36	0	36
FBgn0002561	157	0	157
FBgn0000137	3	2	1
FBgn0029522	0	21	54
FBgn0052817	0	8	1
FBgn0029524	1	1	1
FBgn0023536	54	0	71
FBgn0023534	1	0	1
FBgn0023535	1	6	1
FBgn0023537	4	0	4
FBgn0029525	454	1	454
FBgn0029523	8	54	33
FBgn0010019	11	0	11
FBgn0011822	0	0	0
FBgn0052816	2	0	2
FBgn0040370	7	0	7
FBgn0040373	295	0	295
FBgn0000108	6	3	3
FBgn0025640	131	19	136
FBgn0025635	908	4	904
FBgn0001341	1253	4	1251
FBgn0003575	1033	2	1031
FBgn0025634	45	2	43
FBgn0025638	810	21	823
FBgn0040383	4	0	7
FBgn0040382	39	2	37
FBgn0027343	24	0	24
FBgn0025621	116	2	114
FBgn0029535	0	0	0
FBgn0026874	42	1	41
FBgn0025616	17	8	9
FBgn0015799	323	0	323
FBgn0025620	1	1	0
FBgn0015288	2647	7	2640
FBgn0029532	2	2	0
FBgn0029531	0	35	0
FBgn0025639	1411	19	1427
FBgn0002579	2535	0	2535
FBgn0026879	167	5	188
FBgn0029529	30	0	36
FBgn0025633	514	1	513
FBgn0040892	0	0	0
FBgn0040341	1	1	0
FBgn0029539	0	0	0
FBgn0040339	125	0	138
FBgn0052815	50	41	56
FBgn0040340	133	1	132
FBgn0040347	14	0	19
FBgn0042146	2	0	2
FBgn0029552	0	0	0
FBgn0040337	35	1	35
FBgn0040398	2	0	2
FBgn0040365	1	1	0
FBgn0040397	144	1	154
FBgn0026143	108	2	108
FBgn0040351	8	1	10
FBgn0040338	0	0	0
FBgn0040350	1	1	0
FBgn0040349	3	0	3
FBgn0040348	2	7	0
FBgn0040346	162	2	198
FBgn0040342	28	37	0
FBgn0040345	33	46	0
FBgn0040343	0	0	0
FBgn0052814	2	0	2
FBgn0040364	1	0	1
FBgn0040362	1	1	0
FBgn0040361	1	1	0
FBgn0040360	0	0	0
FBgn0040359	1	1	0
FBgn0040358	0	0	0
FBgn0029568	0	0	0
FBgn0040357	0	0	0
FBgn0040367	19	11	8
FBgn0025642	2	0	2
FBgn0004650	46	1	45
FBgn0024362	215	2	213
FBgn0024361	7	5	3
FBgn0024364	110	0	110
FBgn0029573	3	3	0
FBgn0024987	1162	1	1161
FBgn0023169	111	3	110
FBgn0052813	2	0	2
FBgn0024985	118	0	118
FBgn0027794	158	0	158
FBgn0027795	34	0	34
FBgn0024986	52	0	54
FBgn0000826	18	2	16
FBgn0024365	250	1	249
FBgn0024360	36	4	33
FBgn0024366	11	0	11
FBgn0025641	433	3	430
FBgn0052811	1	0	1
